"shop_code","shop_type","shop_name","shop_address","shop_grand_opening_date","shop_opening_date","shop_closing_date","shop_province_name","shop_province_code","shop_area_name","shop_region_name","shop_ward_name","shop_ward_code","_record_date"
SHOP_388,"[""F""]","LC HCM 1086 Lê Văn Lương, X. Nhà Bè","1086 Lê Văn Lương, X. Phước Kiển, H. Nhà Bè, TP. Hồ Chí Minh",2025-03-28,2025-03-11,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV16,Hồ Chí Minh 1,Xã Phước Kiển,"27646",2026-05-13
SHOP_389,"[""F""]","LC NAN Thôn 5 Quỳnh Lộc, P. Tân Mai","Thôn 5, X. Quỳnh Lộc, TX. Hoàng Mai, Tỉnh Nghệ An",2025-06-28,2025-05-21,2149-06-06,Tỉnh Nghệ An,"42",Miền Trung - KV13,Miền Trung,Xã Quỳnh Lộc,"17107",2026-05-13
SHOP_39,"[""F""]","LC DLK 87 Trần Hưng Đạo, P. Buôn Hồ","87 Trần Hưng Đạo, P. An Lạc, TX. Buôn Hồ, Tỉnh Đắk Lắk",2022-01-20,2022-01-29,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV31,Miền Đông,Phường An Lạc,"24305",2026-05-13
SHOP_390,"[""F""]","LC HNI Thôn Đìa, X. Phúc Thịnh","Thôn Đìa, X. Nam Hồng, H. Đông Anh, TP. Hà Nội",2025-02-17,2025-02-04,2149-06-06,Hà Nội,"26",Hà Nội - KV36,Hà Nội,Xã Nam Hồng,"469",2026-05-13
SHOP_391,"[""F""]","LC HPG 546 Chợ Hàng, P. Lê Chân","546 Chợ Hàng, P. Dư Hàng Kênh, Q. Lê Chân, TP. Hải Phòng",2023-03-23,2023-02-03,2149-06-06,Hải Phòng,"28",Miền Bắc 2 - KV2,Miền Bắc 2,Phường Dư Hàng Kênh,"11404",2026-05-13
SHOP_392,"[""F""]","LC DLK 103 Lê Hồng Phong, P. Buôn Ma Thuột","103 Lê Hồng Phong, P. Tân Tiến, TP. Buôn Mê Thuột, Tỉnh Đắk Lắk",2022-05-12,2022-05-25,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV3,Miền Đông,Phường Tân Tiến,"24145",2026-05-13
SHOP_393,"[""F""]","LC VLG 37 Nguyễn Văn Thiệt, P. Phước Hậu","37 Nguyễn Văn Thiệt, P. 4, TP. Vĩnh Long, Tỉnh Vĩnh Long",2022-09-21,2022-09-29,2149-06-06,Tỉnh Vĩnh Long,"62",Miền Tây Nam Bộ - KV8,Miền Tây,Phường 4,"29554",2026-05-13
SHOP_394,"[""F""]","LC HNI Ki ốt 70, Tầng 1, Tòa HH4C, P. Hoàng Liệt","Ki ốt số 70, Tầng 01, Toà nhà HH4C, P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội",2025-04-11,2025-03-24,2149-06-06,Hà Nội,"26",Hà Nội - KV17,Hà Nội,Phường Hoàng Liệt,"337",2026-05-13
SHOP_395,"[""F""]","LC HCM 125/1-125/1A-125/2 Nguyễn Ảnh Thủ, X. Bà Điểm","125/1-125/1A-125/2 Nguyễn Ánh Thủ, X. Bà Điểm, H. Hóc Môn, TP. Hồ Chí Minh",2025-09-12,2025-08-13,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV4,Hồ Chí Minh 1,Xã Bà Điểm,"27592",2026-05-13
SHOP_396,"[""F""]","LC HCM 338 Tô Ký, P. Trung Mỹ Tây","338 Tô Ký, P. Tân Chánh Hiệp, Q. 12, TP. Hồ Chí Minh",2024-08-07,2024-07-23,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV26,Hồ Chí Minh 1,Phường Tân Chánh Hiệp,"26776",2026-05-13
SHOP_397,"[""F""]","LC HCM 332 Bình Long, P. Phú Thọ Hòa","332 Bình Long, P. Phú Thọ Hòa, Q. Tân Phú, TP. Hồ Chí Minh",2022-02-14,2022-02-22,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV14,Hồ Chí Minh 1,Phường Phú Thọ Hòa,"27025",2026-05-13
SHOP_398,"[""F""]","LC HNI Thôn Long Phú, X. Phú Cát","Thôn Long Phú, X. Hòa Thạch, H. Quốc Oai, TP. Hà Nội",2024-07-05,2023-08-14,2149-06-06,Hà Nội,"26",Hà Nội - KV6,Hà Nội,Xã Hòa Thạch,"9949",2026-05-13
SHOP_399,"[""F""]","LC DNI 1030 Quốc Lộ 1A, X. Xuân Hòa","1030 Quốc Lộ 1A, X. Xuân Hưng, H. Xuân Lộc, Tỉnh Đồng Nai",2023-08-25,2023-07-11,2149-06-06,Tỉnh Đồng Nai,"18",Miền Đông - KV23,Miền Đông,Xã Xuân Hưng,"26446",2026-05-13
SHOP_4,"[""F""]","LC DLK 43 Trần Hưng Đạo, X. Sông Hinh","43 Trần Hưng Đạo, TT. Hai Riêng, H. Sông Hinh, Tỉnh Phú Yên",2023-11-02,2023-10-08,2149-06-06,Tỉnh Phú Yên,"47",Miền Đông - KV2,Miền Đông,Thị trấn Hai Riêng,"22207",2026-05-13
SHOP_40,"[""F""]","LC HCM 160 Cô Giang, P. Cầu Ông Lãnh","160 Cô Giang, P. Cô Giang, Q. 1, TP. Hồ Chí Minh",2022-03-26,2022-04-06,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV23,Hồ Chí Minh 1,Phường Cô Giang,"26755",2026-05-13
SHOP_400,"[""F""]","LC QTI Ngã Ba Cửa Tùng, X. Cửa Tùng","Ngã Ba Cửa Tùng, TT. Cửa Tùng, H. Vĩnh Linh, Tỉnh Quảng Trị",2023-05-06,2023-03-28,2149-06-06,Tỉnh Quảng Trị,"52",Miền Trung - KV2,Miền Trung,Thị trấn Cửa Tùng,"19414",2026-05-13
SHOP_401,"[""F""]","LC HCM 160 Tân Hòa Đông, P. Phú Lâm","160 Tân Hòa Đông, P. 14, Q. 6, TP. Hồ Chí Minh",2022-03-26,2022-04-04,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV7,Hồ Chí Minh 1,Phường 14,"27346",2026-05-13
SHOP_402,"[""F""]","LC HCM Đường DT328, X. Bàu Lâm","Đường DT328, X. Bàu Lâm, H. Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu",2025-03-15,2025-02-15,2149-06-06,Tỉnh Bà Rịa - Vũng Tàu,"9",Hồ Chí Minh 2 - KV21,Hồ Chí Minh 2,Xã Bàu Lâm,"26638",2026-05-13
SHOP_403,"[""F""]","LC QNH 113-115 Lê Lợi, P. Quảng Yên","113-115 Lê Lợi, P. Quảng Yên, TX. Quảng Yên, Tỉnh Quảng Ninh",2025-02-21,2025-01-13,2149-06-06,Tỉnh Quảng Ninh,"49",Miền Bắc 2 - KV19,Miền Bắc 2,Phường Quảng Yên,"7132",2026-05-13
SHOP_404,"[""F""]","LC DLK TDP 02, X. Krông Năng","Tổ Dân Phố 02, TT. Krông Năng, H. Krông Năng, Tỉnh Đắk Lắk",2024-04-06,2024-03-06,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV31,Miền Đông,Thị trấn Krông Năng,"24343",2026-05-13
SHOP_405,"[""F""]","LC QTI 202 Quang Trung, P. Bắc Gianh","202 Quang Trung, P. Quảng Thọ, TX. Ba Đồn, Tỉnh Quảng Bình",2024-10-11,2024-08-24,2149-06-06,Tỉnh Quảng Bình,"48",Miền Trung - KV10,Miền Trung,Phường Quảng Thọ,"19066",2026-05-13
SHOP_406,"[""F""]","LC LCU Bản Cầu Phà, X. Pa Tần","Bản Cầu Phà, Xã Trung Chải, Huyện Nậm Nhùn, Tỉnh Lai Châu",2149-06-06,2026-02-27,2149-06-06,Tỉnh Lai Châu,"39",Miền Bắc 1 - KV10,Miền Bắc 1,Xã Trung Chải,"3503",2026-05-13
SHOP_407,"[""F""]","LC CTO KDC TM Huyện Phong Điền, X. Phong Điền","KDC TM Huyện Phong Điền, TT. Phong Điền, H. Phong Điền, TP. Cần Thơ",2024-06-08,2024-05-07,2149-06-06,Cần Thơ,"14",Miền Tây Nam Bộ - KV17,Miền Tây,Thị trấn Phong Điền,"31299",2026-05-13
SHOP_408,"[""F""]","LC NBH Xóm 1, X. Khánh Thiện","Xóm 1, X. Khánh Thiện, H. Yên Khánh, Tỉnh Ninh Bình",2025-06-15,2025-05-19,2149-06-06,Tỉnh Ninh Bình,"43",Miền Bắc 2 - KV10,Miền Bắc 2,Xã Khánh Thiện,"14584",2026-05-13
SHOP_409,"[""VACCINE""]","VX DAG 441 Ngô Quyền, P. An Hải","441 Ngô Quyền, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng",2024-10-04,2024-09-22,2149-06-06,Đà Nẵng,"17",Miền Trung - KV30,Miền Trung,Phường An Hải Bắc,"20272",2026-05-13
SHOP_41,"[""F""]","LC QNI 570 Nguyễn Nghiêm, P. Đức Phổ","570 Nguyễn Nghiêm, P. Nguyễn Nghiêm, TX. Đức Phổ, Tỉnh Quảng Ngãi",2022-04-13,2022-04-25,2149-06-06,Tỉnh Quảng Ngãi,"50",Miền Trung - KV11,Miền Trung,Phường Nguyễn Nghiêm,"90234",2026-05-13
SHOP_410,"[""F""]","LC LĐG 72 Quốc Lộ 20, P. Xuân Trường - Đà Lạt","72 Quốc Lộ 20, P. 11, TP. Đà Lạt, Tỉnh Lâm Đồng",2023-08-02,2023-06-30,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV36,Miền Đông,Phường 11,"24799",2026-05-13
SHOP_411,"[""F""]","LC HNI 223 Yên Duyên, P. Hoàng Mai","223 Yên Duyên, P. Yên Sở, Q. Hoàng Mai, TP. Hà Nội",2022-11-26,2022-11-01,2149-06-06,Hà Nội,"26",Hà Nội - KV14,Hà Nội,Phường Yên Sở,"340",2026-05-13
SHOP_412,"[""F""]","LC HNI 166 Phố Tía, X. Chương Dương","166 Phố Tía, X. Tô Hiệu, H. Thường Tín, TP. Hà Nội",2022-09-20,2022-09-26,2149-06-06,Hà Nội,"26",Hà Nội - KV19,Hà Nội,Xã Tô Hiệu,"10258",2026-05-13
SHOP_413,"[""F""]","LC QNI 466 Phạm Văn Đồng, X. Bình Sơn","466 Phạm Văn Đồng, TT. Châu Ổ, H. Bình Sơn, Tỉnh Quảng Ngãi",2024-08-24,2024-07-22,2149-06-06,Tỉnh Quảng Ngãi,"50",Miền Trung - KV20,Miền Trung,Thị Trấn Châu Ổ,"21040",2026-05-13
SHOP_414,"[""VACCINE""]","VX TNN 2 Nguyễn Khuyến, P. Sông Công","2 Nguyễn Khuyến, P. Thắng Lợi, TP. Sông Công, Tỉnh Thái Nguyên",2025-07-04,2025-07-01,2149-06-06,Tỉnh Thái Nguyên,"59",Miền Bắc 1 - KV6,Miền Bắc 1,Phường Thắng Lợi,"5518",2026-05-13
SHOP_415,"[""F""]","LC NAN Xóm Trung Hồng, X. Diễn Châu","Xóm Trung Hồng, X. Diễn Ngọc, H. Diễn Châu, Tỉnh Nghệ An",2023-04-18,2023-03-08,2149-06-06,Tỉnh Nghệ An,"42",Miền Trung - KV26,Miền Trung,Xã Diễn Ngọc,"17452",2026-05-13
SHOP_416,"[""F""]","LC QNI Thạch Trụ Tây, X. Lân Phong","Thạch Trụ Tây, X. Đức Lân, H. Mộ Đức, Tỉnh Quảng Ngãi",2023-06-03,2023-04-19,2149-06-06,Tỉnh Quảng Ngãi,"50",Miền Trung - KV11,Miền Trung,Xã Đức Lân,"21436",2026-05-13
SHOP_417,"[""F""]","LC LĐG 332 Đường 2/4, X. Đơn Dương","332 Đường 2/4, TT. Thạnh Mỹ, H. Đơn Dương, Tỉnh Lâm Đồng",2022-07-12,2022-08-08,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV11,Miền Đông,Thị trấn Thạnh Mỹ,"24931",2026-05-13
SHOP_418,"[""F""]","LC TQG Kiot B5+B6 Chợ TT Bắc Quang, X. Bắc Quang","Kiot B5+B6, Chợ TT Việt Quang, TT. Việt Quang, H. Bắc Quang, Tỉnh Hà Giang",2024-03-05,2024-01-28,2149-06-06,Tỉnh Hà Giang,"25",Miền Bắc 1 - KV16,Miền Bắc 1,Thị trấn Việt Quang,"1153",2026-05-13
SHOP_419,"[""F""]","LC HTH 532 Quang Trung, P. Hoành Sơn","532 Quang Trung, P. Kỳ Phương, TX. Kỳ Anh, Tỉnh Hà Tĩnh",2149-06-06,2025-10-12,2149-06-06,Tỉnh Hà Tĩnh,"29",Miền Trung - KV21,Miền Trung,Phường Kỳ Phương,"18832",2026-05-13
SHOP_42,"[""F""]","LC LCU 101 Đường 30/4, P. Tân Phong","101 Đường 30/04, P. Đông Phong, TP. Lai Châu, Tỉnh Lai Châu",2025-06-17,2025-06-04,2149-06-06,Tỉnh Lai Châu,"39",Miền Bắc 1 - KV10,Miền Bắc 1,Phường Đông Phong,"3408",2026-05-13
SHOP_420,"[""F""]","LC CMU Quốc lộ 1A, X. Lương Thế Trân","Quốc lộ 1A, X. Thạnh Phú, H. Cái Nước, Tỉnh Cà Mau",2023-05-30,2023-05-12,2149-06-06,Tỉnh Cà Mau,"13",Miền Tây Nam Bộ - KV27,Miền Tây,Xã Thạnh Phú,"32130",2026-05-13
SHOP_421,"[""F""]","LC NAN Xóm 4, X. Văn Hiến","Xóm 4, X. Thái Sơn, H. Đô Lương, Tỉnh Nghệ An",2149-06-06,2025-12-26,2149-06-06,Tỉnh Nghệ An,"42",Miền Trung - KV15,Miền Trung,Xã Thái Sơn,"17677",2026-05-13
SHOP_422,"[""F""]","LC PTO 2 Đinh Tiên Hoàng, P. Hòa Bình","2 Đinh Tiên Hoàng, P. Tân Thịnh, TP. Hòa Bình, Tỉnh Hòa Bình",2022-07-13,2022-07-25,2149-06-06,Tỉnh Hòa Bình,"22",Miền Bắc 1 - KV15,Miền Bắc 1,Phường Tân Thịnh,"4801",2026-05-13
SHOP_423,"[""F""]","LC CTO 388 Nguyễn Huệ, P. Phú Lợi","388 Nguyễn Huệ, P. 9, TP. Sóc Trăng, Tỉnh Sóc Trăng",2020-06-12,2020-05-12,2149-06-06,Tỉnh Sóc Trăng,"54",Miền Tây Nam Bộ - KV12,Miền Tây,Phường 9,"31522",2026-05-13
SHOP_424,"[""F""]","LC DAG 54 Lý Thái Tông, P. Thanh Khê","54 Lý Thái Tông, P. Thanh Khê Tây, Q. Thanh Khê, TP. Đà Nẵng",2025-05-18,2025-04-13,2149-06-06,Đà Nẵng,"17",Miền Trung - KV4,Miền Trung,Phường Thanh Khê Tây,"20206",2026-05-13
SHOP_425,"[""F""]","LC LĐG 33A Nguyễn Siêu, P. Lang Biang - Đà Lạt","33A Nguyễn Siêu, P. 7, TP. Đà Lạt, Tỉnh Lâm Đồng",2022-10-02,2022-10-16,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV11,Miền Đông,Phường 7,"24769",2026-05-13
SHOP_426,"[""F""]","LC NBH 103 Vũ Hữu Lợi, P. Nam Định","103 Tổ 3 Đường Vũ Hữu Lợi, P. Cửa Nam, TP. Nam Định, Tỉnh Nam Định",2025-09-13,2025-08-20,2149-06-06,Tỉnh Nam Định,"44",Miền Bắc 2 - KV21,Miền Bắc 2,Phường Cửa Nam,"13690",2026-05-13
SHOP_427,"[""F""]","LC HNI Thôn Khê Ngoại, X. Mê Linh","Thôn Khê Ngoại, X. Văn Khê, H. Mê Linh, TP. Hà Nội",2024-11-15,2024-11-01,2149-06-06,Hà Nội,"26",Hà Nội - KV16,Hà Nội,Xã Văn Khê,"9013",2026-05-13
SHOP_428,"[""F""]","LC CMU 71-73 Trần Hưng Đạo, P. Tân Thành","71-73 Trần Hưng Đạo, P. 5, TP. Cà Mau, Tỉnh Cà Mau",2019-09-18,2019-09-06,2149-06-06,Tỉnh Cà Mau,"13",Miền Tây Nam Bộ - KV11,Miền Tây,Phường 5,"32008",2026-05-13
SHOP_429,"[""F""]","LC NBH 8 Minh Khai, P. Nam Định","8 Minh Khai, P. Nguyễn Du, TP. Nam Định, Tỉnh Nam Định",2020-07-19,2020-05-08,2149-06-06,Tỉnh Nam Định,"44",Miền Bắc 2 - KV15,Miền Bắc 2,Phường Nguyễn Du,"13651",2026-05-13
SHOP_43,"[""DA""]",LC-ECOM,"Lầu 1, 379-381 Hai Bà Trưng, P. Võ Thị Sáu, Q. 3, TP. Hồ Chí Minh",2019-07-04,2019-07-16,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV1,Hồ Chí Minh 1,Phường 8,"26998",2026-05-13
SHOP_430,"[""F""]","LC LĐG 515 Nguyễn Văn Cừ, P. 1 Bảo Lộc","515 Nguyễn Văn Cừ, P. Lộc Phát, TP. Bảo Lộc, Tỉnh Lâm Đồng",2024-01-12,2023-12-21,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV18,Miền Đông,Phường Lộc Phát,"24814",2026-05-13
SHOP_431,"[""F""]","LC HCM 43A/3 Quốc Lộ 1K, P. Đông Hòa","43A/3 Quốc Lộ 1K, P. Bình An, TP. Dĩ An, Tỉnh Bình Dương",2024-12-12,2024-09-17,2149-06-06,Tỉnh Bình Dương,"2",Hồ Chí Minh 2 - KV2,Hồ Chí Minh 2,Phường Bình An,"25951",2026-05-13
SHOP_432,"[""F""]","LC KHA Thôn Xuân Hòa 1, P. Ninh Hòa","Thôn Xuân Hòa 1, X. Ninh Phụng, TX. Ninh Hoà, Tỉnh Khánh Hoà",2023-05-24,2023-04-23,2149-06-06,Tỉnh Khánh Hòa,"35",Miền Đông - KV17,Miền Đông,Xã Ninh Phụng,"22573",2026-05-13
SHOP_433,"[""F""]","LC HCM 1002 Tạ Quang Bửu, P. Bình Đông","1002 Tạ Quang Bửu, P. 6, Q. 8, TP. Hồ Chí Minh",2022-07-24,2022-08-01,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV2,Hồ Chí Minh 1,Phường 6,"27424",2026-05-13
SHOP_434,"[""F""]","LC PTO Khu 22, X. Tu Vũ","Khu 22, X. Hoàng Xá, H. Thanh Thủy, Tỉnh Phú Thọ",2023-08-21,2023-08-02,2149-06-06,Tỉnh Phú Thọ,"46",Miền Bắc 1 - KV9,Miền Bắc 1,Xã Hoàng Xá,"8689",2026-05-13
SHOP_435,"[""F""]","LC DLK Thôn 1, QL27, X. Ea Ktur","Thôn 1, QL27, X. Ea Ktur, H. Cư Kuin, Tỉnh Đắk Lắk",2022-02-16,2022-02-26,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV8,Miền Đông,Xã Ea Ktur,"24544",2026-05-13
SHOP_436,"[""F""]","LC NBH 953 Trần Hưng Đạo, P. Hoa Lư","953 Trần Hưng Đạo, P. Vân Giang, TP. Hoa Lư, Tỉnh Ninh Bình",2022-08-30,2022-09-07,2149-06-06,Tỉnh Ninh Bình,"43",Miền Bắc 2 - KV20,Miền Bắc 2,Phường Vân Giang,"14329",2026-05-13
SHOP_437,"[""F""]","LC DAG 259 Tiểu La, X. Thăng Bình","259 Tiểu La, TT. Hà Lam, H. Thăng Bình, Tỉnh Quảng Nam",2021-08-03,2021-10-15,2149-06-06,Tỉnh Quảng Nam,"51",Miền Trung - KV3,Miền Trung,Thị trấn Hà Lam,"20791",2026-05-13
SHOP_438,"[""F""]","LC HCM 255 Nguyễn Hữu Trí, X. Tân Nhựt","255 Nguyễn Hữu Trí, TT. Tân Túc, H. Bình Chánh, TP. Hồ Chí Minh",2025-07-25,2025-07-04,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV38,Hồ Chí Minh 1,Thị trấn Tân Túc,"27595",2026-05-13
SHOP_439,"[""F""]","LC QTI Thôn Thượng Giang, X. Hòa Trạch","Thôn Thượng Giang, X. Cảnh Dương, H. Quảng Trạch, Tỉnh Quảng Bình",2023-02-14,2022-12-21,2149-06-06,Tỉnh Quảng Bình,"48",Miền Trung - KV10,Miền Trung,Xã Cảnh Dương,"19036",2026-05-13
SHOP_44,"[""F""]","LC DTP Phạm Hữu Lầu, X. Tràm Chim","Phạm Hữu Lầu, TT. Tràm Chim, H. Tam Nông, Tỉnh Đồng Tháp",2023-08-15,2023-07-22,2149-06-06,Tỉnh Đồng Tháp,"20",Miền Tây Nam Bộ - KV16,Miền Tây,Thị trấn Tràm Chim,"30001",2026-05-13
SHOP_440,"[""F""]","LC HYN Xóm 10, X. Đồng Châu","Xóm 10, Thôn Đức Cơ, X. Đông Cơ, H. Tiền Hải, Tỉnh Thái Bình",2023-09-19,2023-08-31,2149-06-06,Tỉnh Thái Bình,"55",Miền Bắc 2 - KV22,Miền Bắc 2,Xã Đông Cơ,"13018",2026-05-13
SHOP_441,"[""F""]","LC HCM Đường ĐT744, P. Tây Nam","Đường ĐT744, X. Thanh Tuyền, H. Dầu Tiếng, Tỉnh Bình Dương",2023-06-20,2023-05-26,2149-06-06,Tỉnh Bình Dương,"2",Hồ Chí Minh 2 - KV14,Hồ Chí Minh 2,Xã Thanh Tuyền,"25810",2026-05-13
SHOP_442,"[""F""]","LC HCM 1244 Kha Vạn Cân, P. Linh Xuân","1244 Kha Vạn Cân, P.Linh Trung, TP. Thủ Đức, TP. Hồ Chí Minh",2021-11-30,2021-11-04,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 2 - KV17,Hồ Chí Minh 2,Phường Linh Trung,"26800",2026-05-13
SHOP_443,"[""F""]","LC HNI 73 Thụy Lôi, X. Thư Lâm","73 Thuỵ Lôi, X. Thuỵ Lâm, H. Đông Anh, TP. Hà Nội",2023-06-29,2023-06-01,2149-06-06,Hà Nội,"26",Hà Nội - KV8,Hà Nội,Xã Thuỵ Lâm,"460",2026-05-13
SHOP_444,"[""F""]","LC DLK 119 Nguyễn Thị Minh Khai, P. Buôn Ma Thuột","119 Nguyễn Thị Minh Khai, P. Thành Công, TP. Buôn Ma Thuột, Tỉnh Đắk Lắk",2022-03-10,2022-03-24,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV3,Miền Đông,Phường Thành Công,"24139",2026-05-13
SHOP_445,"[""F""]","LC AGG 186 Trần Hưng Đạo, X. Tri Tôn","186 Trần Hưng Đạo, X. Châu Lăng, H. Tri Tôn, Tỉnh An Giang",2022-08-10,2022-09-22,2149-06-06,Tỉnh An Giang,"1",Miền Tây Nam Bộ - KV28,Miền Tây,Xã Châu Lăng,"30562",2026-05-13
SHOP_446,"[""F""]","LC HCM 174 Nguyễn Thiện Thuật, P. Bàn Cờ","174 Nguyễn Thiện Thuật, P. 3, Q. 3, TP. Hồ Chí Minh",2020-07-08,2020-05-28,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV3,Hồ Chí Minh 1,Phường 3,"27154",2026-05-13
SHOP_447,"[""F""]","LC HNI 101 Nhà C18, Tập Thể Thanh Xuân Bắc","101 - Nhà C18, Tập Thể Thanh Xuân Bắc, P. Thanh Xuân Bắc, Q. Thanh Xuân, TP. Hà Nội",2021-10-27,2021-12-20,2022-10-31,Hà Nội,"26",Hà Nội - KV1,Hà Nội,Phường Thanh Xuân Bắc,"367",2026-05-13
SHOP_448,"[""F""]","LC CTO L1-D9 KDC Phú An, Bùi Quang Trinh, P. Hưng Phú","L1-D9 KDC Phú An, Khu đô Thị mới nam sông Cần Thơ, Bùi Quang Trinh, P. Phú Thứ, Q. Cái Răng, TP. Cần Thơ",2022-01-11,2022-01-26,2149-06-06,Cần Thơ,"14",Miền Tây Nam Bộ - KV17,Miền Tây,Phường Phú Thứ,"31201",2026-05-13
SHOP_449,"[""F""]","LC QTI 38 Mẹ Suốt, P. Đồng Hới","38 Mẹ Suốt, P. Đồng Hải, TP. Đồng Hới, Tỉnh Quảng Bình",2021-06-09,2021-04-17,2149-06-06,Tỉnh Quảng Bình,"48",Miền Trung - KV6,Miền Trung,Phường Đồng Hải,"90102",2026-05-13
SHOP_45,"[""F""]","LC HCM 192A Võ Thị Sáu, X. Long Điền","192A Võ Thị Sáu, TT. Long Điền, H. Long Đất, Tỉnh Bà Rịa - Vũng Tàu",2022-08-10,2022-08-27,2149-06-06,Tỉnh Bà Rịa - Vũng Tàu,"9",Hồ Chí Minh 2 - KV13,Hồ Chí Minh 2,Thị trấn Long Điền,"26659",2026-05-13
SHOP_450,"[""F""]","LC VLG 522B Nguyễn Đáng, P. Trà Vinh","522B Nguyễn Đáng, P. 6, TP. Trà Vinh, Tỉnh Trà Vinh",2021-11-15,2021-10-18,2149-06-06,Tỉnh Trà Vinh,"61",Miền Tây Nam Bộ - KV7,Miền Tây,Phường 6,"29251",2026-05-13
SHOP_451,"[""F""]","LC HCM 195 Nguyễn Văn Trỗi, P. Vũng Tàu","195 Nguyễn Văn Trỗi, P. 4, TP. Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu",2021-11-27,2022-01-10,2149-06-06,Tỉnh Bà Rịa - Vũng Tàu,"9",Hồ Chí Minh 2 - KV23,Hồ Chí Minh 2,Phường 4,"26515",2026-05-13
SHOP_452,"[""F""]","LC DAG 145 Phan Đăng Lưu, P. Hòa Cường","145 Phan Đăng Lưu, P. Hòa Cường Nam, Q. Hải Châu, TP. Đà Nẵng",2021-11-16,2021-04-01,2149-06-06,Đà Nẵng,"17",Miền Trung - KV8,Miền Trung,Phường Hòa Cường Nam,"20258",2026-05-13
SHOP_453,"[""F""]","LC HCM 5/24A Nguyễn Tri Phương, P. Dĩ An","5/24A Nguyễn Tri Phương, P. An Bình, TP. Dĩ An, Tỉnh Bình Dương",2022-01-16,2021-12-12,2149-06-06,Tỉnh Bình Dương,"2",Hồ Chí Minh 2 - KV2,Hồ Chí Minh 2,Phường An Bình,"25960",2026-05-13
SHOP_454,"[""F""]","LC HNI 01S03 Tòa S1.09 Vinhomes Ocean Park, X. Bát Tràng","01S03, Toà S1.09 Vinhomes Ocean Park, X. Đa Tốn, H. Gia Lâm, TP. Hà Nội",2025-05-16,2025-04-15,2149-06-06,Hà Nội,"26",Hà Nội - KV13,Hà Nội,Xã Đa Tốn,"577",2026-05-13
SHOP_455,"[""F""]","LC DLK 113 Ama Khê, P. Tân Lập","113 Ama Khê, P. Tân Lập, TP. Buôn Ma Thuột, Tỉnh Đắk Lắk",2024-11-15,2024-09-28,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV8,Miền Đông,Phường Tân Lập,"24118",2026-05-13
SHOP_456,"[""F""]","LC HYN 222-224 Lê Quý Đôn, P. Thái Bình","222-224 Lê Quý Đôn, P. Bồ Xuyên, TP. Thái Bình, Tỉnh Thái Bình",2021-10-30,2021-09-28,2149-06-06,Tỉnh Thái Bình,"55",Miền Bắc 2 - KV22,Miền Bắc 2,Phường Bồ Xuyên,"12436",2026-05-13
SHOP_457,"[""F""]","LC LĐG 207-209 Võ Văn Kiệt, Đặc khu Phú Quý","207-209 Võ Văn Kiệt, X. Tam Thanh, H. Phú Quý, Tỉnh Bình Thuận",2024-01-12,2023-12-09,2149-06-06,Tỉnh Bình Thuận,"11",Miền Đông - KV38,Miền Đông,Xã Tam Thanh,"23278",2026-05-13
SHOP_458,"[""F""]","LC CTO Đường Tỉnh 921, X. Trung Hưng","Đường Tỉnh 921, Ấp Thạnh Quới 01, X. Trung Hưng, H. Cờ Đỏ, TP. Cần Thơ",2023-07-19,2023-06-25,2149-06-06,Cần Thơ,"14",Miền Tây Nam Bộ - KV25,Miền Tây,Xã Trung Hưng,"31255",2026-05-13
SHOP_459,"[""F""]","LC DNI 132 Quốc Lộ 13, P. Minh Hưng","132 Quốc Lộ 13, Phường Minh Hưng, Thị xã Chơn Thành, Tỉnh Bình Phước",2024-07-26,2025-10-11,2149-06-06,Tỉnh Bình Phước,"8",Miền Đông - KV19,Miền Đông,Phường Minh Hưng,"25441",2026-05-13
